id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Mississauga_Outlet,inventory_Mississauga_Outlet,reorder_point_Mississauga_Outlet,reorder_quantity_Mississauga_Outlet,min_quantity_Mississauga_Outlet
2cc3bfdb-a2a1-40d5-8e0f-0bcca245c237,imphar---classic-oak-collection-4-14----dune---91505-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91505-S,,,,"IMPHAR - Classic Oak 4.25"" — (Dune) (Select & Better) | #91505-S | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 217.,FLOORING / SOLID HARDWOOD,,,,,,,,5.5,6.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
73212d3d-0acd-4485-b033-8b3f768678fc,imphar---classic-oak-collection-3-14----oasis---91506-n--------1959sfb,HWD-IMPR-91506-N,,,,"IMPHAR - Classic Oak 3.25"" — (Oasis) (Select) | #91506-N | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 222.,FLOORING / SOLID HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
2a6302b8-ab31-499f-a7b8-6f05af88a49e,imphar---classic-oak-collection-3-14----oasis---91506-m--------1959sfb,HWD-IMPR-91506-M,,,,"IMPHAR - Classic Oak 3.25"" — (Oasis) (Select & Better) | #91506-M | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 222.,FLOORING / SOLID HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
69dbbf87-2a5a-4797-966d-8d626ea9ed83,imphar---classic-oak-collection-4-14----oasis---91506-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91506-P,,,,"IMPHAR - Classic Oak 4.25"" — (Oasis) (Select) | #91506-P | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 222.,FLOORING / SOLID HARDWOOD,,,,,,,,4.5,5.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
4f065756-999d-4820-abd3-9c06d58ceaae,imphar---classic-oak-collection-4-14----oasis---91506-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91506-S,,,,"IMPHAR - Classic Oak 4.25"" — (Oasis) (Select & Better) | #91506-S | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 222.,FLOORING / SOLID HARDWOOD,,,,,,,,5.5,6.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
28bd970a-263d-471e-8fcd-28163f0e7bbe,imphar---classic-oak-collection-3-14----ridge---91507-n--------1959sfb,HWD-IMPR-91507-N,,,,"IMPHAR - Classic Oak 3.25"" — (Ridge) (Select) | #91507-N | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 223.,FLOORING / SOLID HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
6c745a48-4876-42f4-a197-9c9204c9c3e3,imphar---classic-oak-collection-3-14----ridge---91507-m--------1959sfb,HWD-IMPR-91507-M,,,,"IMPHAR - Classic Oak 3.25"" — (Ridge) (Select & Better) | #91507-M | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 223.,FLOORING / SOLID HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
0ec262c3-1e71-413b-bbd5-cca50a06abcc,imphar---classic-oak-collection-4-14----ridge---91507-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91507-P,,,,"IMPHAR - Classic Oak 4.25"" — (Ridge) (Select) | #91507-P | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 223.,FLOORING / SOLID HARDWOOD,,,,,,,,4.5,5.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
52c36ecb-fdfd-4386-83b9-668adeca218f,imphar---classic-oak-collection-4-14----ridge---91507-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91507-S,,,,"IMPHAR - Classic Oak 4.25"" — (Ridge) (Select & Better) | #91507-S | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 223.,FLOORING / SOLID HARDWOOD,,,,,,,,5.5,6.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
5fc48946-408f-44a4-ad77-2c89de3609ca,imphar---classic-oak-collection-3-14----dover---91508-n--------1959sfb,HWD-IMPR-91508-N,,,,"IMPHAR - Classic Oak 3.25"" — (Dover) (Select) | #91508-N | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 224.,FLOORING / SOLID HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
5a39c858-485d-4417-b69f-78646043e6d6,imphar---classic-oak-collection-3-14----dover---91508-m--------1959sfb,HWD-IMPR-91508-M,,,,"IMPHAR - Classic Oak 3.25"" — (Dover) (Select & Better) | #91508-M | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 224.,FLOORING / SOLID HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
72138b05-cbce-4868-85c0-636e3b070d6f,imphar---classic-oak-collection-4-14----dover---91508-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91508-P,,,,"IMPHAR - Classic Oak 4.25"" — (Dover) (Select) | #91508-P | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 224.,FLOORING / SOLID HARDWOOD,,,,,,,,4.5,5.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
6056e451-4433-4d01-a6e3-c8ecb17181a9,imphar---classic-oak-collection-4-14----dover---91508-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91508-S,,,,"IMPHAR - Classic Oak 4.25"" — (Dover) (Select & Better) | #91508-S | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 224.,FLOORING / SOLID HARDWOOD,,,,,,,,5.5,6.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
e3040a7a-12ca-4bbe-b16b-c06ab303da19,imphar---classic-oak-collection-3-14----algoma---91509-n--------1959sfb,HWD-IMPR-91509-N,,,,"IMPHAR - Classic Oak 3.25"" — (Algoma) (Select) | #91509-N | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 103.,FLOORING / SOLID HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
e04a9c26-360c-42f8-8994-e9c531ee55f4,imphar---classic-oak-collection-3-14----algoma---91509-m--------1959sfb,HWD-IMPR-91509-M,,,,"IMPHAR - Classic Oak 3.25"" — (Algoma) (Select & Better) | #91509-M | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 103.,FLOORING / SOLID HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
5a1edd13-c6dd-4d82-9d6c-286c8ee9669b,imphar---classic-oak-collection-4-14----algoma---91509-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91509-P,,,,"IMPHAR - Classic Oak 4.25"" — (Algoma) (Select) | #91509-P | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 103.,FLOORING / SOLID HARDWOOD,,,,,,,,4.5,5.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
3857988f-2bef-47e9-95e8-3a50184c390a,imphar---classic-oak-collection-4-14----algoma---91509-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91509-S,,,,"IMPHAR - Classic Oak 4.25"" — (Algoma) (Select & Better) | #91509-S | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 103.,FLOORING / SOLID HARDWOOD,,,,,,,,5.5,6.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
3284701e-3e76-4966-b676-6739608c84d3,imphar---classic-oak-collection-3-14----castle---91510-n--------1959sfb,HWD-IMPR-91510-N,,,,"IMPHAR - Classic Oak 3.25"" — (Castle) (Select) | #91510-N | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 139.,FLOORING / SOLID HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
f38263e7-e652-467b-a461-f036ec0dd427,imphar---classic-oak-collection-3-14----castle---91510-m--------1959sfb,HWD-IMPR-91510-M,,,,"IMPHAR - Classic Oak 3.25"" — (Castle) (Select & Better) | #91510-M | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 139.,FLOORING / SOLID HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
11ab7217-7819-4ab8-9649-300a8a6aea3f,imphar---classic-oak-collection-4-14----castle---91510-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91510-P,,,,"IMPHAR - Classic Oak 4.25"" — (Castle) (Select) | #91510-P | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 139.,FLOORING / SOLID HARDWOOD,,,,,,,,4.5,5.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
ae6c5c50-d8f9-4677-aca1-f9d138e6e242,imphar---classic-oak-collection-4-14----castle---91510-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91510-S,,,,"IMPHAR - Classic Oak 4.25"" — (Castle) (Select & Better) | #91510-S | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 139.,FLOORING / SOLID HARDWOOD,,,,,,,,5.5,6.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
9c015bfc-2a19-48d4-ab61-1471526b38cf,imphar---classic-oak-collection-3-14----giza---91511-n--------1959sfb,HWD-IMPR-91511-N,,,,"IMPHAR - Classic Oak 3.25"" — (Giza) (Select) | #91511-N | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 166.,FLOORING / SOLID HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
f1e79549-8883-4ef7-9fef-f836f1574629,imphar---classic-oak-collection-3-14----giza---91511-m--------1959sfb,HWD-IMPR-91511-M,,,,"IMPHAR - Classic Oak 3.25"" — (Giza) (Select & Better) | #91511-M | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 166.,FLOORING / SOLID HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
a735d8d3-fe5e-4b32-a7d1-797eda09e12c,imphar---classic-oak-collection-4-14----giza---91511-p--select---4-14-x-34-19mm---1959sfb,HWD-IMPR-91511-P,,,,"IMPHAR - Classic Oak 4.25"" — (Giza) (Select) | #91511-P | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 166.,FLOORING / SOLID HARDWOOD,,,,,,,,4.5,5.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
7a533de6-40ae-4729-a75d-9f8b1f2d3c8d,imphar---classic-oak-collection-4-14----giza---91511-s--select-better---4-14-x-34-19mm---1959sfb,HWD-IMPR-91511-S,,,,"IMPHAR - Classic Oak 4.25"" — (Giza) (Select & Better) | #91511-S | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 166.,FLOORING / SOLID HARDWOOD,,,,,,,,5.5,6.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
722a6ecb-e970-4aaf-a640-310b51ad9282,imphar---classic-oak-collection-3-14----cobble---91512-n--------1959sfb,HWD-IMPR-91512-N,,,,"IMPHAR - Classic Oak 3.25"" — (Cobble) (Select) | #91512-N | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 168.,FLOORING / SOLID HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
cb34c882-e1c5-4e0b-b875-301214ee6fb0,imphar---classic-oak-collection-3-14----cobble---91512-m--------1959sfb,HWD-IMPR-91512-M,,,,"IMPHAR - Classic Oak 3.25"" — (Cobble) (Select & Better) | #91512-M | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 168.,FLOORING / SOLID HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
4afa72aa-91c1-4025-8bb4-27d9deca75cc,imphar---classic-oak-collection-4-14----giza---91512-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91512-P,,,,"IMPHAR - Classic Oak 4.25"" — (Cobble) (Select) | #91512-P | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 168.,FLOORING / SOLID HARDWOOD,,,,,,,,4.5,5.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
e657e323-762c-457e-9e57-fed15cd209a7,imphar---classic-oak-collection-4-14----giza---91512-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91512-S,,,,"IMPHAR - Classic Oak 4.25"" — (Cobble) (Select & Better) | #91512-S | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 168.,FLOORING / SOLID HARDWOOD,,,,,,,,5.5,6.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
a4135708-0e1d-4671-86bd-f45a13c88d89,imphar---classic-oak-collection-3-14----natural---91513-n--------1959sfb,HWD-IMPR-91513-N,,,,"IMPHAR - Classic Oak 3.25"" — (Natural) (Select) | #91513-N | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 17.,FLOORING / SOLID HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
08889dea-31e6-4264-a248-1e940dde6ba7,imphar---classic-oak-collection-3-14----natural---91513-m--------1959sfb,HWD-IMPR-91513-M,,,,"IMPHAR - Classic Oak 3.25"" — (Natural) (Select & Better) | #91513-M | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 17.,FLOORING / SOLID HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
ae57d564-461f-42df-862b-9842defa39f5,imphar---classic-oak-collection-4-14----cobble---91513-p--select-premium---4-14-x-34-19mm---sfb,HWD-IMPR-91513-P,,,,"IMPHAR - Classic Oak 4.25"" — (Natural) (Select) | #91513-P | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 17.,FLOORING / SOLID HARDWOOD,,,,,,,,4.5,5.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
5b75916e-a241-4d0a-95b3-27e775eeeb13,imphar---classic-oak-collection-4-14----cobble---91513-s--select-better---4-14-x-34-19mm---sfb,HWD-IMPR-91513-S,,,,"IMPHAR - Classic Oak 4.25"" — (Natural) (Select & Better) | #91513-S | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 17.,FLOORING / SOLID HARDWOOD,,,,,,,,5.5,6.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
98832084-ab52-4f1c-9eb4-7f849a9fcadb,imphar---classic-oak-collection-3-14----genesse---91514-n--------1959sfb,HWD-IMPR-91514-N,,,,"IMPHAR - Classic Oak 3.25"" — (Genesse) (Select) | #91514-N | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 204.,FLOORING / SOLID HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
34cc2a8a-6e21-4916-8715-b7d9fab9c304,imphar---classic-oak-collection-3-14----genesse---91514-m--------1959sfb,HWD-IMPR-91514-M,,,,"IMPHAR - Classic Oak 3.25"" — (Genesse) (Select & Better) | #91514-M | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 204.,FLOORING / SOLID HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
77806d73-9325-43ba-a0ae-a2b6a48e107c,imphar---classic-oak-collection-4-14----genesse---91514-p--select---4-14-x-34-19mm---1959sfb,HWD-IMPR-91514-P,,,,"IMPHAR - Classic Oak 4.25"" — (Genesse) (Select) | #91514-P | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 204.,FLOORING / SOLID HARDWOOD,,,,,,,,4.5,5.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
ab223706-0560-4566-b737-6a9ff1911923,imphar---classic-oak-collection-4-14----genesse---91514-s--select-better---4-14-x-34-19mm---1959sfb,HWD-IMPR-91514-S,,,,"IMPHAR - Classic Oak 4.25"" — (Genesse) (Select & Better) | #91514-S | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 204.,FLOORING / SOLID HARDWOOD,,,,,,,,5.5,6.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
0f309b66-6b8e-4837-aa0e-6f07da885389,imphar---classic-oak-collection-3-14----ember---91515-n--------1959sfb,HWD-IMPR-91515-N,,,,"IMPHAR - Classic Oak 3.25"" — (Ember) (Select) | #91515-N | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 268.,FLOORING / SOLID HARDWOOD,,,,,,,,4.25,5.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
42b0f1e0-d07b-4c27-b3e6-62ac806b0997,imphar---classic-oak-collection-3-14----ember---91515-m--------1959sfb,HWD-IMPR-91515-M,,,,"IMPHAR - Classic Oak 3.25"" — (Ember) (Select & Better) | #91515-M | 3.25"" x 3/4"" 19mm - 22.33sf/b",Box size (sf): 22.33 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select & Better | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 268.,FLOORING / SOLID HARDWOOD,,,,,,,,5.25,6.25,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
d2e7c8da-395d-4245-9940-888532b7f299,imphar---classic-oak-collection-4-14----ember---91515-p--select---4-14-x-34-19mm---1959sfb,HWD-IMPR-91515-P,,,,"IMPHAR - Classic Oak 4.25"" — (Ember) (Select) | #91515-P | 4.25"" x 3/4"" 19mm - 19.59sf/b",Box size (sf): 19.59 | Product type: Flooring | Category: Solid hardwood | Species: Red Oak | Grade: Select | Finish type: Wire brushed | Install method: Nail + glue assist | Warranty (residential yrs): 30 | Warranty (commercial yrs): 3 | Salesperson notes: Impressive stock# 268.,FLOORING / SOLID HARDWOOD,,,,,,,,4.5,5.5,,,,,Impressive,IMPRESSIVE,,1,1,Default Tax,,,,
