id,handle,sku,composite_1,composite_2,composite_3,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_2_name,variant_option_2_value,variant_option_3_name,variant_option_3_value,tags,supply_price,retail_price,loyalty_1,loyalty_2,account_1,account_2,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_TitanFlooring,inv_1,inv_2,inv_3
0a6f6e36-8b89-11eb-f3d6-7e8b90da4958,GRNTANTI5MPLIMESTONE,ENG-GRNT-0062,,,,"GRNTENG - Antique Maple (Limestone) Click | 5"" x 12.7mm x RL - 25.83sf/b - Select & Better",Supplier SKU: MP2107 | Finish type: Smooth | Install method: Float | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 25.83 | Boxes per skid: 36 | Active: TRUE | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
9eb4574a-59f6-4e79-aacb-2b01d51d6429,GRNTANTI5MPLUMIS,ENG-GRNT-0064,,,,"GRNTENG - Antique Maple (Lumis) Click | 5"" x 12.7mm x RL - 25.83sf/b - Select & Better",Supplier SKU: MP2109 | Finish type: Smooth | Install method: Float | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 25.83 | Boxes per skid: 36 | Active: TRUE | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8b903e7813,GRNTANTI5MPNATURAL,ENG-GRNT-0058,,,,"GRNTENG - Antique Maple (Natural) Click | 5"" x 12.7mm x RL - 25.83sf/b - Select & Better",Supplier SKU: MP2101 | Finish type: Smooth | Install method: Float | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 25.83 | Boxes per skid: 36 | Active: TRUE | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8b90b929a8,GRNTANTI5MPPIGEON,ENG-GRNT-0061,,,,"GRNTENG - Antique Maple (Pigeon) Click | 5"" x 12.7mm x RL - 25.83sf/b - Select & Better",Supplier SKU: MP2106 | Finish type: Smooth | Install method: Float | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 25.83 | Boxes per skid: 36 | Active: TRUE | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
c6f15f58-1500-4ecd-b8a9-73f266ba4dac,GRNTANTI5MPTEYLA,ENG-GRNT-0065,,,,"GRNTENG - Antique Maple (Teyla) Click | 5"" x 12.7mm x RL - 25.83sf/b - Select & Better",Supplier SKU: MP2110 | Finish type: Smooth | Install method: Float | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 25.83 | Boxes per skid: 36 | Active: TRUE | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
143ccf6d-1d61-4d5b-9e5e-dadbddb4e632,GRNTANTI5ROBLACKSTONE,ENG-GRNT-0050,,,,"GRNTENG - Antique Red Oak (Black Stone) Click | 5"" x 12.7mm x RL - 25.83sf/b - Select & Better",Supplier SKU: RO2105 | Finish type: Smooth | Install method: Float | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 25.83 | Boxes per skid: 36 | Active: TRUE | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8bbb3d4aac,GRNTANTI5ROGOLDEN,ENG-GRNT-0052,,,,"GRNTENG - Antique Red Oak (Golden) Click | 5"" x 12.7mm x RL - 18.08sf/b - Select & Better","Supplier SKU: RO2101 | Finish type: Smooth | Install method: Float | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 18.08 | Boxes per skid: 54 | Active: TRUE | Residential warranty (yrs): 25 | Salesperson notes: Alternate box size (18.08 sf/box, 54 boxes/pallet) vs. standard 25.83 sf.",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
0a6f6e36-8b89-11eb-f3d6-7e8bbb5824ed,GRNTANTI5ROGUNSTOCK,ENG-GRNT-0053,,,,"GRNTENG - Antique Red Oak (Gunstock) Click | 5"" x 12.7mm x RL - 35.52sf/b - Select & Better","Supplier SKU: RO2102 | Finish type: Smooth | Install method: Float | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 35.52 | Boxes per skid: 32 | Active: TRUE | Residential warranty (yrs): 25 | Salesperson notes: Alternate box size (35.52 sf/box, 32 boxes/pallet). 35"" fixed plank length (vs. random length standard).",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
536909e9-e06f-4e13-b5df-745ceb088e05,GRNTANTI5ROHALOAK,ENG-GRNT-0056,,,,"GRNTENG - Antique Red Oak (Haloak) Click | 5"" x 12.7mm x RL - 35.52sf/b - Select & Better","Supplier SKU: RO2109 | Finish type: Smooth | Install method: Float | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 35.52 | Boxes per skid: 32 | Active: TRUE | Residential warranty (yrs): 25 | Salesperson notes: Alternate box size (35.52 sf/box, 32 boxes/pallet). 35"" fixed plank length (vs. random length standard).",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
bee88486-ec1e-4508-b95f-297f7a78791b,GRNTANTI5ROMISTRA,ENG-GRNT-0057,,,,"GRNTENG - Antique Red Oak (Mistra) Click | 5"" x 12.7mm x RL - 35.52sf/b - Select & Better","Supplier SKU: RO2110 | Finish type: Smooth | Install method: Float | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 35.52 | Boxes per skid: 32 | Active: TRUE | Residential warranty (yrs): 25 | Salesperson notes: Alternate box size (35.52 sf/box, 32 boxes/pallet). 35"" fixed plank length (vs. random length standard).",FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
b42546c1-8767-4841-a02e-21e279de9a23,GRNTANTI5ROSILVERGRAY,ENG-GRNT-0051,,,,"GRNTENG - Antique Red Oak (Silver Gray) Click | 5"" x 12.7mm x RL - 25.83sf/b - Select & Better",Supplier SKU: RO2106 | Finish type: Smooth | Install method: Float | Certifications: CARB II; Floorscore | Last price update: 2026-09-01 | Price last changed by: Cowork | Box size (sf): 25.83 | Boxes per skid: 36 | Active: TRUE | Residential warranty (yrs): 25,FLOORING / ENGINEERED HARDWOOD,,,,,,,,3.69,4.69,,,,,GreenTouch,GreenTouch,,1,1,Default Tax,,,
