id,handle,sku,c4,c5,c6,name,description,product_category,variant_option_one_name,variant_option_one_value,vo2n,vo2v,vo3n,vo3v,tags,supply_price,retail_price,loy1,loy2,loy3,loy4,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Titan Flooring,inv,reorder,restock
e34ab50b-6212-4d5f-97a5-e71883ef0a10,IMPVINELITE9CEIBA,LVP-IMPR-38006,,,,"IMPVIN - ELITE COLLECTION (CEIBA) | #38006 | 9"" x 9mm - 60"" - 23.28sf/b",Box size (sf): 23.28 | Boxes per skid: 50,SPC,,,,,,,,2.03,3.03,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
e3f7feb0-98ad-42c4-a3b9-1717e84906e4,IMPVINELITE9NORWICH,LVP-IMPR-38007,,,,"IMPVIN - ELITE COLLECTION (NORWICH) | #38007 | 9"" x 9mm - 60"" - 23.28sf/b",Box size (sf): 23.28 | Boxes per skid: 50,SPC,,,,,,,,2.03,3.03,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
db2ad6c5-ee0e-4538-8f70-f2e11580d25e,implam---regal-collection----dream---4500-----7-x-60-x-12mm---1956sfb,4500,,,,"IMPLAM - REGAL COLLECTION -  (DREAM)  | #4500 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
8cd666f2-58b1-4223-8b8a-dc6f22643390,implam---regal-collection----cameo---4501-----7-x-60-x-12mm---1956sfb,4501,,,,"IMPLAM - REGAL COLLECTION -  (CAMEO)  | #4501 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
c2c5a67e-383c-4032-ad31-249cec279984,implam---regal-collection----harmony---4502-----7-x-60-x-12mm---1956sfb,4502,,,,"IMPLAM - REGAL COLLECTION -  (HARMONY)  | #4502 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
1ea71d16-30a4-4453-9fd3-85f1f252def9,implam---regal-collection----shell---4503-----7-x-60-x-12mm---1956sfb,4503,,,,"IMPLAM - REGAL COLLECTION -  (SHELL)  | #4503 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
f892b5ce-13fc-44e4-9187-6de88e41a803,implam---regal-collection----mellow---4506-----7-x-60-x-12mm---1956sfb,4506,,,,"IMPLAM - REGAL COLLECTION -  (MELLOW)  | #4506 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
c1231f3a-f9a1-472b-978d-717ba20e1e66,implam---regal-collection----moon---4507-----7-x-60-x-12mm---1956sfb,4507,,,,"IMPLAM - REGAL COLLECTION -  (MOON)  | #4507 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
554d5845-2d5e-4c8d-b063-d4f4859a6ad1,implam---regal-collection----matte---4504-----9-x-60-x-12mm---1956sfb,4504,,,,"IMPLAM - REGAL COLLECTION -  (MATTE)  | #4504 |  - 9"" x 60"" x 12mm - 23.99sf/b",Box size (sf): 23.99 | Boxes per skid: 48,LAMINATE,,,,,,,,1.74,2.74,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
8df68b1f-e619-43cf-91d3-14a4ee96f34f,implam---regal-collection----linen---4505-----9-x-60-x-12mm---1956sfb,4505,,,,"IMPLAM - REGAL COLLECTION -  (LINEN)  | #4505 |  - 9"" x 60"" x 12mm - 23.99sf/b",Box size (sf): 23.99 | Boxes per skid: 48,LAMINATE,,,,,,,,1.74,2.74,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
59604858-4fe4-42e5-a52b-fe7a9e5dc78c,IMPLAMPLATINA75MOUNTAIN,LAM-IMPR-4606,,,,"IMPLAM - PLATINA COLLECTION (MOUNTAIN) | #4606 | 7.5"" x 12mm - 60"" - 19.65sf/b",Box size (sf): 19.65,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
c93c5805-787c-40da-b5ea-98a3d0bca912,IMPLAMPLATINA75FALLS,LAM-IMPR-4607,,,,"IMPLAM - PLATINA COLLECTION (FALLS) | #4607 | 7.5"" x 12mm - 60"" - 19.65sf/b",Box size (sf): 19.65,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
afcefc4f-20b6-4932-8248-177fb872804b,IMPLAMPLATINA75RIDGE,LAM-IMPR-4608,,,,"IMPLAM - PLATINA COLLECTION (RIDGE) | #4608 | 7.5"" x 12mm - 60"" - 19.65sf/b",Box size (sf): 19.65,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
37112dab-6d1f-4134-8de2-f070f487f374,IMPLAMPLATINA75BLUFF,LAM-IMPR-4609,,,,"IMPLAM - PLATINA COLLECTION (BLUFF) | #4609 | 7.5"" x 12mm - 60"" - 19.65sf/b",Box size (sf): 19.65,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
16ce2ec5-4673-4cbb-b108-d3a53e2f1920,IMPLAMPLATINA75TEXON,LAM-IMPR-4611,,,,"IMPLAM - PLATINA COLLECTION (TEXON) | #4611 | 7.5"" x 12mm - 60"" - 19.65sf/b",Box size (sf): 19.65,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
160d19ad-6fcf-4989-bc9e-87a6f826283d,IMPLAMPLATINA75HARBOUR,LAM-IMPR-4613,,,,"IMPLAM - PLATINA COLLECTION (HARBOUR) | #4613 | 7.5"" x 12mm - 60"" - 19.65sf/b",Box size (sf): 19.65,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
6c13e3f9-d924-43e3-8772-49f8fe447aa8,IMPLAMPLATINA75NASH,LAM-IMPR-4614,,,,"IMPLAM - PLATINA COLLECTION (NASH) | #4614 | 7.5"" x 12mm - 60"" - 19.65sf/b",Box size (sf): 19.65,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
c35565bb-6b33-4e8f-8527-19b38519e06f,IMPLAMPLATINA75VISTA,LAM-IMPR-4615,,,,"IMPLAM - PLATINA COLLECTION (VISTA) | #4615 | 7.5"" x 12mm - 60"" - 19.65sf/b",Box size (sf): 19.65,LAMINATE,,,,,,,,1.51,2.51,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
e501ccfc-6cf1-4ed6-b877-dc1d54e309eb,IMPLAMPLATINA9GROVE,LAM-IMPR-4600,,,,"IMPLAM - PLATINA COLLECTION (GROVE) | #4600 | 9"" x 12mm - 55"" or 60"" - 24.01sf/b",Box size (sf): 24.01,LAMINATE,,,,,,,,1.74,2.74,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
819ed330-aa31-43a4-85ab-2816e0c51468,IMPLAMPLATINA9ANTONIO,LAM-IMPR-4601,,,,"IMPLAM - PLATINA COLLECTION (ANTONIO) | #4601 | 9"" x 12mm - 55"" or 60"" - 24.01sf/b",Box size (sf): 24.01,LAMINATE,,,,,,,,1.74,2.74,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
73a2aa24-ade1-4d64-8fa7-2795016c5cf0,IMPLAMPLATINA9CLOUD,LAM-IMPR-4602,,,,"IMPLAM - PLATINA COLLECTION (CLOUD) | #4602 | 9"" x 12mm - 55"" or 60"" - 24.01sf/b",Box size (sf): 24.01,LAMINATE,,,,,,,,1.74,2.74,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
f3e968a2-752a-4058-97dd-d28df5a9a97b,IMPLAMPLATINA9FARGO,LAM-IMPR-4603,,,,"IMPLAM - PLATINA COLLECTION (FARGO) | #4603 | 9"" x 12mm - 55"" or 60"" - 24.01sf/b",Box size (sf): 24.01,LAMINATE,,,,,,,,1.74,2.74,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
3a5aaa96-8bb8-4606-8034-0c6f280852a6,IMPLAMPLATINA9DIEGO,LAM-IMPR-4604,,,,"IMPLAM - PLATINA COLLECTION (DIEGO) | #4604 | 9"" x 12mm - 55"" or 60"" - 24.01sf/b",Box size (sf): 24.01,LAMINATE,,,,,,,,1.74,2.74,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
82c28467-4e46-450a-8d28-516967ac9599,IMPLAMPLATINA9MARIA,LAM-IMPR-4605,,,,"IMPLAM - PLATINA COLLECTION (MARIA) | #4605 | 9"" x 12mm - 55"" or 60"" - 24.01sf/b",Box size (sf): 24.01,LAMINATE,,,,,,,,1.74,2.74,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
da0eddc4-4693-4efd-9293-becdd45b136e,IMPLAMPLATINA9ORLA,LAM-IMPR-4610,,,,"IMPLAM - PLATINA COLLECTION (ORLA) | #4610 | 9"" x 12mm - 55"" or 60"" - 24.01sf/b",Box size (sf): 24.01,LAMINATE,,,,,,,,1.74,2.74,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
7e875537-b61a-432c-9cdb-1144636392ae,IMPLAMPLATINA9NOVO,LAM-IMPR-4612,,,,"IMPLAM - PLATINA COLLECTION (NOVO) | #4612 | 9"" x 12mm - 55"" or 60"" - 24.01sf/b",Box size (sf): 24.01,LAMINATE,,,,,,,,1.74,2.74,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
dc74130c-6478-42db-b7f5-85c9a54ebf0d,implam---sahara-collection----blue---4400-----7-x-60-x-12mm---1956sfb,4400,,,,"IMPLAM - SAHARA COLLECTION -  (BLUE)  | #4400 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.28,2.28,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
570f0b6b-a769-4933-bb2f-1746845d82c7,implam---sahara-collection----cream---4401-----7-x-60-x-12mm---1956sfb,4401,,,,"IMPLAM - SAHARA COLLECTION -  (CREAM)  | #4401 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.28,2.28,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
a102e02e-00aa-497e-8732-a3f3281d15d1,implam---sahara-collection----gold---4402-----7-x-60-x-12mm---1956sfb,4402,,,,"IMPLAM - SAHARA COLLECTION -  (GOLD)  | #4402 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.28,2.28,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
c73f07d2-98d7-4b1a-a624-b4f0ccd4c8e7,implam---sahara-collection----fruit---4403-----7-x-60-x-12mm---1956sfb,4403,,,,"IMPLAM - SAHARA COLLECTION -  (FRUIT)  | #4403 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.28,2.28,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
d95d31e0-e286-4408-aed0-0e7f93c8852d,implam---sahara-collection----beige---4404-----7-x-60-x-12mm---1956sfb,4404,,,,"IMPLAM - SAHARA COLLECTION -  (BEIGE)  | #4404 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.28,2.28,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
e2d2d9b0-dfd0-4771-929c-43db9da46a67,implam---sahara-collection----light---4405-----7-x-60-x-12mm---1956sfb,4405,,,,"IMPLAM - SAHARA COLLECTION -  (LIGHT)  | #4405 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.28,2.28,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
5d4ab0a9-6ea2-45ed-af99-f31a328edade,implam---sahara-collection----seed---4406-----7-x-60-x-12mm---1956sfb,4406,,,,"IMPLAM - SAHARA COLLECTION -  (SEED)  | #4406 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.28,2.28,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
9e3a0ca4-f85c-48ab-92cd-ee52bfa2138d,implam---sahara-collection----harle---4407-----7-x-60-x-12mm---1956sfb,4407,,,,"IMPLAM - SAHARA COLLECTION -  (HARLE)  | #4407 |  - 7"" x 60"" x 12mm - 19.65sf/b",Box size (sf): 19.65 | Boxes per skid: 48,LAMINATE,,,,,,,,1.28,2.28,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
e58d51b9-258d-4cee-836c-291bbcba8d90,55546790,91300,,,,"IMPENG - HURON COLLECTION -  (MISTY MORNING)  | #91300 |  - 8.5"" x 3/4"" 4mm - 26.82sf/b",Box size (sf): 26.82 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,6.50,7.50,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
c2515ce5-2cac-4ecc-8a32-bf07cdc69f63,55546791,91301,,,,"IMPENG - HURON COLLECTION -  (JULIETTE)  | #91301 |  - 8.5"" x 3/4"" 4mm - 26.82sf/b",Box size (sf): 26.82 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,6.50,7.50,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
fe43b266-f9d8-468d-a6d2-d818395723ad,55546792,91302,,,,"IMPENG - HURON COLLECTION -  (COBALT)  | #91302 |  - 8.5"" x 3/4"" 4mm - 26.82sf/b",Box size (sf): 26.82 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,6.50,7.50,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
05b8262f-cf36-47e7-aaa2-03863f7c9f9e,55546789,91303,,,,"IMPENG - HURON COLLECTION -  (NOTTINGHAM)  | #91303 |  - 8.5"" x 3/4"" 4mm - 26.82sf/b",Box size (sf): 26.82 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,6.50,7.50,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
1b08daf2-62f5-4e3f-9111-e6cf5f8ae180,55546788,91304,,,,"IMPENG - HURON COLLECTION -  (STIRLING)  | #91304 |  - 8.5"" x 3/4"" 4mm - 26.82sf/b",Box size (sf): 26.82 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,6.50,7.50,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
e02854f7-8f9e-4e02-98a8-55f2db9863c4,55546793,91305,,,,"IMPENG - HURON COLLECTION -  (ALEXANDRIA)  | #91305 |  - 8.5"" x 3/4"" 4mm - 26.82sf/b",Box size (sf): 26.82 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,6.50,7.50,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
30eee550-eb55-4905-ae54-8e9e1f6b08a1,IMPENGHURON85NATURAL,ENG-IMPR-91306,,,,"IMPENG - HURON COLLECTION (NATURAL) | #91306 | 8.5"" x 19mm - 4mm top - 2-6 ft (random) - 26.82sf/b",Box size (sf): 26.82 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,6.50,7.50,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
3b6bdddf-fbac-42fc-a3db-4eec7477b9ec,55546769,91200,,,,"IMPENG - TREMBLANT COLLECTION -  (TERRIAN)  | #91200 |  - 7.5"" x 3/4"" 4mm - 20sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,5.40,6.40,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
a7f947b4-5c97-4b1a-af21-3c5f412116b3,55546776,91201,,,,"IMPENG - TREMBLANT COLLECTION -  (ACADIA)  | #91201 |  - 7.5"" x 3/4"" 4mm - 20sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,5.40,6.40,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
b536d8d4-389f-44f9-a6c9-8a0f08b07ebc,55546773,91202,,,,"IMPENG - TREMBLANT COLLECTION -  (LAVAL)  | #91202 |  - 7.5"" x 3/4"" 4mm - 20sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,5.40,6.40,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
7596e3d5-1c84-4b65-b2c1-1e4194489d2f,55546775,91203,,,,"IMPENG - TREMBLANT COLLECTION -  (BACCALA)  | #91203 |  - 7.5"" x 3/4"" 4mm - 20sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,5.40,6.40,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
57b5e5da-173c-4061-a9a3-1f2ccf16c391,55546771,91204,,,,"IMPENG - TREMBLANT COLLECTION -  (QUINTY)  | #91204 |  - 7.5"" x 3/4"" 4mm - 20sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,5.40,6.40,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
f7bf6bef-722a-4470-8fe1-301602933697,55546774,91205,,,,"IMPENG - TREMBLANT COLLECTION -  (ELORA)  | #91205 |  - 7.5"" x 3/4"" 4mm - 20sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,5.40,6.40,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
50aa2b96-6be5-484a-a1d2-e10aa4c8a0f7,55546772,91206,,,,"IMPENG - TREMBLANT COLLECTION -  (POLAR)  | #91206 |  - 7.5"" x 3/4"" 4mm - 20sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,5.40,6.40,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
c6e5896e-e446-41ea-844d-fb8cd64e8d13,55546770,91207,,,,"IMPENG - TREMBLANT COLLECTION -  (SAUGEEN)  | #91207 |  - 7.5"" x 3/4"" 4mm - 20sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,5.40,6.40,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
3a47bbcc-40e0-4a65-9609-0f60783a580f,IMPENGTREMBLANT75NATURAL,ENG-IMPR-91208,,,,"IMPENG - TREMBLANT COLLECTION (NATURAL) | #91208 | 7.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.00sf/b",Box size (sf): 20 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,5.40,6.40,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
a9d1b9e9-6483-4a8a-a4d1-9ac5db1a54f1,IMPENGCONTEMPA65MOUNTAINOUS,ENG-IMPR-91100-4MM,,,,"IMPENG - CONTEMPA COLLECTION (MOUNTAINOUS) | #91100-4MM | 6.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,4.30,5.30,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
d211173f-c8a6-45da-b1f5-63d0a17d05c7,IMPENGCONTEMPA65VENUS,ENG-IMPR-91101-4MM,,,,"IMPENG - CONTEMPA COLLECTION (VENUS) | #91101-4MM | 6.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,4.30,5.30,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
830f8d4a-5150-4b25-be0b-1a47162cb4d2,IMPENGCONTEMPA65HARBOUR,ENG-IMPR-91102-4MM,,,,"IMPENG - CONTEMPA COLLECTION (HARBOUR) | #91102-4MM | 6.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,4.30,5.30,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
6aeda38f-6b06-45d8-ad25-2b138f0fe93a,IMPENGCONTEMPA65COVE,ENG-IMPR-91103-4MM,,,,"IMPENG - CONTEMPA COLLECTION (COVE) | #91103-4MM | 6.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,4.30,5.30,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
270bbde7-fed5-461b-bdbf-44efd5cc4904,IMPENGCONTEMPA65HIGHLAND,ENG-IMPR-91104-4MM,,,,"IMPENG - CONTEMPA COLLECTION (HIGHLAND) | #91104-4MM | 6.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,4.30,5.30,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
652eae66-e63d-44f1-85b7-4f13f6223265,IMPENGCONTEMPA65CHATEAU,ENG-IMPR-91105-4MM,,,,"IMPENG - CONTEMPA COLLECTION (CHATEAU) | #91105-4MM | 6.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,4.30,5.30,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
dd0a3f8c-bad5-4e4f-a123-fb28eb76bd00,IMPENGCONTEMPA65SHELBY,ENG-IMPR-91106-4MM,,,,"IMPENG - CONTEMPA COLLECTION (SHELBY) | #91106-4MM | 6.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,4.30,5.30,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
03b33690-0f41-48a3-b9a5-39418a74f04d,IMPENGCONTEMPA65GLACEBAY,ENG-IMPR-91107-4MM,,,,"IMPENG - CONTEMPA COLLECTION (GLACE BAY) | #91107-4MM | 6.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,4.30,5.30,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
571dc88c-04df-4321-b9ce-5aadd1f83042,IMPENGCONTEMPA65DIGBY,ENG-IMPR-91108-4MM,,,,"IMPENG - CONTEMPA COLLECTION (DIGBY) | #91108-4MM | 6.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,4.30,5.30,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
4668b840-b249-40dd-af76-dd3c95f03108,IMPENGCONTEMPA65SHEFFIELD,ENG-IMPR-91109-4MM,,,,"IMPENG - CONTEMPA COLLECTION (SHEFFIELD) | #91109-4MM | 6.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,4.30,5.30,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
83a27624-482a-41a5-b8ce-e335ba6adeff,IMPENGCONTEMPA65GLASSGOW,ENG-IMPR-91110-4MM,,,,"IMPENG - CONTEMPA COLLECTION (GLASSGOW) | #91110-4MM | 6.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,4.30,5.30,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
0ab3458e-de9c-4758-bbd0-cb456e1d370a,IMPENGCONTEMPA65NATURAL,ENG-IMPR-91111-4MM,,,,"IMPENG - CONTEMPA COLLECTION (NATURAL) | #91111-4MM | 6.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,4.30,5.30,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
98b46a00-8363-4af2-a004-f22b7171b225,IMPENGCONTEMPA65ELGIN,ENG-IMPR-91112-4MM,,,,"IMPENG - CONTEMPA COLLECTION (ELGIN) | #91112-4MM | 6.5"" x 19mm - 4mm top - 2-6 ft (random) - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED HARDWOOD,,,,,,,,4.30,5.30,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
26661629-642c-43ef-8708-51440c546282,55546798,91100,,,,"IMPENG - CONTEMPA COLLECTION -  (MOUNTAINOUS)  | #91100 |  - 6.5"" x 3/4"" 4mm - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.75,4.75,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
90a00539-bc1f-4925-862a-6f2c0f07fcef,55546794,91101,,,,"IMPENG - CONTEMPA COLLECTION -  (VENUS)  | #91101 |  - 6.5"" x 3/4"" 4mm - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.75,4.75,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
322e67e2-5679-4878-ba3e-422a06a49b73,55546800,91102,,,,"IMPENG - CONTEMPA COLLECTION -  (HARBOUR)  | #91102 |  - 6.5"" x 3/4"" 4mm - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.75,4.75,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
8674eff6-5baa-47fe-90c5-c579d307fe6d,55546805,91103,,,,"IMPENG - CONTEMPA COLLECTION -  (COVE)  | #91103 |  - 6.5"" x 3/4"" 4mm - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.75,4.75,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
12c173e4-6526-4c58-bfd4-5c5e4443efd6,55546799,91104,,,,"IMPENG - CONTEMPA COLLECTION -  (HIGHLAND)  | #91104 |  - 6.5"" x 3/4"" 4mm - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.75,4.75,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
ac111d7a-eb51-45da-a5bc-209e142b5d17,55546806,91105,,,,"IMPENG - CONTEMPA COLLECTION -  (CHATEAU)  | #91105 |  - 6.5"" x 3/4"" 4mm - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.75,4.75,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
32ad4805-597f-4c96-9182-639f93d8543f,55546795,91106,,,,"IMPENG - CONTEMPA COLLECTION -  (SHELBY)  | #91106 |  - 6.5"" x 3/4"" 4mm - 20.66sf/b",Box size (sf): 20.66 | Warranty: 30yr res / 3yr comm,ENGINEERED,,,,,,,,3.75,4.75,,,,,,IMPRESSIVE,,1,1,Default Tax,,,
